  2.349830E+01  1.252851E-06 -2.213021E-09
  2.610068E+01  1.158755E-06 -2.213021E-09
  2.857604E+01  1.088945E-06 -2.213021E-09
  3.097383E+01  1.037435E-06 -2.213021E-09
  3.320288E+01  9.984847E-07 -2.213021E-09
  3.531232E+01  9.698395E-07 -2.213021E-09
  3.736108E+01  9.499745E-07 -2.213021E-09
  3.924648E+01  9.362093E-07 -2.213021E-09
  4.102634E+01  9.280174E-07 -2.213021E-09
  4.276472E+01  9.250740E-07 -2.213022E-09
  4.435019E+01  9.256718E-07 -2.213021E-09
  4.618309E+01  9.314696E-07 -2.213021E-09
  4.783451E+01  9.412291E-07 -2.213021E-09
  4.919678E+01  9.529830E-07 -2.213021E-09
  5.064776E+01  9.696880E-07 -2.213021E-09
  5.273651E+01  1.001587E-06 -2.213021E-09
  5.515403E+01  1.053824E-06 -2.213021E-09
  5.572520E+01  1.068689E-06 -2.213021E-09
  5.621432E+01  1.083691E-06 -2.213021E-09
  5.674971E+01  1.099822E-06 -2.213021E-09
  5.726819E+01  1.116570E-06 -2.213021E-09
  5.791303E+01  1.139671E-06 -2.213021E-09
  5.853035E+01  1.163825E-06 -2.213021E-09
  5.931292E+01  1.195865E-06 -2.213021E-09
  5.999353E+01  1.228970E-06 -2.213021E-09
  6.075037E+01  1.270645E-06 -2.213021E-09
  6.152183E+01  1.315080E-06 -2.213021E-09
  6.234425E+01  1.369519E-06 -2.213021E-09
  6.319791E+01  1.435204E-06 -2.213021E-09
  6.420269E+01  1.523018E-06 -2.213021E-09
  6.518295E+01  1.626386E-06 -2.213021E-09
  6.635792E+01  1.779065E-06 -2.213021E-09
  6.762420E+01  1.992158E-06 -2.213019E-09
  6.885460E+01  2.267238E-06 -2.213013E-09
  7.038678E+01  2.784489E-06 -2.212943E-09
  7.215395E+01  3.807907E-06 -2.211294E-09
