  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
  2.226134E+01  1.164496E-07 -2.213021E-09
