  5.237504E+03  2.411414E-07 -2.213021E-09
  6.927533E+03  6.336509E-07 -2.208673E-09
  7.548654E+03  1.383367E-06  1.443607E-09
  7.804996E+03  2.615131E-06  1.754342E-07
  7.924060E+03  4.455875E-06  2.127653E-06
  7.985065E+03  7.050451E-06  1.162924E-05
  8.018960E+03  1.058776E-05  3.923042E-05
  8.039150E+03  1.531059E-05  9.672381E-05
  8.051970E+03  2.149094E-05  1.927276E-04
  8.060636E+03  2.938492E-05  3.306573E-04
  8.066881E+03  3.919380E-05  5.092785E-04
  8.071685E+03  5.104631E-05  7.244612E-04
  8.075622E+03  6.500264E-05  9.709350E-04
  8.079035E+03  8.107183E-05  1.243518E-03
  8.082134E+03  9.923400E-05  1.537775E-03
  8.085050E+03  1.194609E-04  1.850247E-03
  8.087860E+03  1.417314E-04  2.178429E-03
  8.090616E+03  1.660416E-04  2.520634E-03
  8.093346E+03  1.924094E-04  2.875819E-03
  8.121188E+03  5.864224E-04  7.115127E-03
  8.151254E+03  1.297837E-03  1.272563E-02
  8.184230E+03  2.434616E-03  1.979399E-02
  8.220369E+03  4.077717E-03  2.829620E-02
  8.259513E+03  6.280750E-03  3.816252E-02
  8.301167E+03  9.069882E-03  4.929953E-02
  8.344609E+03  1.244493E-02  6.159748E-02
  8.389008E+03  1.638253E-02  7.493470E-02
  8.433521E+03  2.084092E-02  8.918153E-02
  8.477357E+03  2.576537E-02  1.042044E-01
  8.519814E+03  3.109362E-02  1.198698E-01
  8.560303E+03  3.676060E-02  1.360473E-01
  8.598349E+03  4.270210E-02  1.526127E-01
  8.633587E+03  4.885740E-02  1.694497E-01
  8.665754E+03  5.517097E-02  1.864515E-01
  8.694677E+03  6.159332E-02  2.035218E-01
  8.720256E+03  6.808130E-02  2.205747E-01
  8.742455E+03  7.459793E-02  2.375349E-01
  8.794577E+03  1.366413E-01  3.919976E-01
  8.625637E+03  1.881633E-01  5.092045E-01
  8.344130E+03  2.296540E-01  5.941370E-01
  8.014655E+03  2.633841E-01  6.562306E-01
  7.671558E+03  2.912347E-01  7.027030E-01
  7.332466E+03  3.145746E-01  7.383729E-01
  7.006076E+03  3.343871E-01  7.663948E-01
  6.696316E+03  3.513875E-01  7.888613E-01
  6.404567E+03  3.661062E-01  8.071930E-01
  6.130864E+03  3.789444E-01  8.223792E-01
  5.874556E+03  3.902125E-01  8.351257E-01
  5.634670E+03  4.001545E-01  8.459474E-01
  5.410105E+03  4.089663E-01  8.552281E-01
  5.199744E+03  4.168070E-01  8.632585E-01
  5.002507E+03  4.238082E-01  8.702631E-01
  4.817380E+03  4.300793E-01  8.764173E-01
  4.643423E+03  4.357128E-01  8.818598E-01
  4.479773E+03  4.407872E-01  8.867020E-01
  3.266684E+03  4.719028E-01  9.159105E-01
  2.533414E+03  4.856709E-01  9.294907E-01
  2.053435E+03  4.931100E-01  9.373656E-01
  1.719203E+03  4.978751E-01  9.425369E-01
  1.474921E+03  5.013461E-01  9.461987E-01
  1.289429E+03  5.041035E-01  9.489229E-01
  1.144208E+03  5.064172E-01  9.510215E-01
  1.027657E+03  5.084246E-01  9.526811E-01
  9.321774E+02  5.102029E-01  9.540210E-01
  8.526087E+02  5.117992E-01  9.551211E-01
  7.853287E+02  5.132451E-01  9.560372E-01
  7.277269E+02  5.145631E-01  9.568094E-01
  6.778764E+02  5.157702E-01  9.574672E-01
  6.343262E+02  5.168802E-01  9.580326E-01
  5.959633E+02  5.179041E-01  9.585226E-01
  5.619206E+02  5.188512E-01  9.589505E-01
  5.315127E+02  5.197295E-01  9.593264E-01
  5.041912E+02  5.205459E-01  9.596587E-01
  3.324069E+02  5.263297E-01  9.615978E-01
  2.475583E+02  5.296329E-01  9.624285E-01
  1.970820E+02  5.317350E-01  9.628674E-01
  1.636405E+02  5.331750E-01  9.631241E-01
  1.398641E+02  5.342146E-01  9.632781E-01
  1.220853E+02  5.349955E-01  9.633668E-01
  1.082671E+02  5.356009E-01  9.634114E-01
  9.718343E+01  5.360835E-01  9.634245E-01
  8.805158E+01  5.364778E-01  9.634140E-01
  8.035145E+01  5.368075E-01  9.633846E-01
  7.372782E+01  5.370891E-01  9.633390E-01
  6.793351E+01  5.373340E-01  9.632794E-01
  6.279404E+01  5.375505E-01  9.632076E-01
  5.818456E+01  5.377444E-01  9.631251E-01
  5.401442E+01  5.379199E-01  9.630339E-01
  5.021663E+01  5.380803E-01  9.629355E-01
  4.674062E+01  5.382279E-01  9.628316E-01
  4.354733E+01  5.383644E-01  9.627237E-01
  2.227734E+01  5.393342E-01  9.616287E-01
  1.212858E+01  5.399028E-01  9.607452E-01
  7.027255E+00  5.402735E-01  9.600901E-01
  4.307102E+00  5.405327E-01  9.595997E-01
  2.770388E+00  5.407237E-01  9.592231E-01
  1.856197E+00  5.408700E-01  9.589263E-01
  1.287402E+00  5.409855E-01  9.586871E-01
  9.195698E-01  5.410790E-01  9.584906E-01
  6.736393E-01  5.411562E-01  9.583264E-01
  5.043927E-01  5.412210E-01  9.581872E-01
  3.849460E-01  5.412762E-01  9.580678E-01
  2.987586E-01  5.413237E-01  9.579643E-01
  2.353401E-01  5.413650E-01  9.578737E-01
  1.878555E-01  5.414013E-01  9.577938E-01
  1.517431E-01  5.414335E-01  9.577228E-01
  1.238914E-01  5.414621E-01  9.576592E-01
  1.021368E-01  5.414878E-01  9.576021E-01
  8.494785E-02  5.415110E-01  9.575504E-01
