  5.557823E+01  2.246000E-07 -2.213021E-09
  5.557823E+01  2.246000E-07 -2.213021E-09
  5.557823E+01  2.246000E-07 -2.213021E-09
  5.557823E+01  2.246000E-07 -2.213021E-09
  5.557823E+01  2.246000E-07 -2.213021E-09
  5.557823E+01  2.246000E-07 -2.213021E-09
  5.557823E+01  2.246000E-07 -2.213021E-09
  5.557823E+01  2.246000E-07 -2.213021E-09
  5.557823E+01  2.246000E-07 -2.213021E-09
  5.557823E+01  2.246000E-07 -2.213021E-09
  5.557823E+01  2.246000E-07 -2.213021E-09
  5.557823E+01  2.246000E-07 -2.213021E-09
  5.680943E+01  2.232939E-07 -2.213021E-09
  5.680943E+01  2.232939E-07 -2.213021E-09
  6.019405E+01  2.190863E-07 -2.213021E-09
  6.814683E+01  2.119726E-07 -2.213021E-09
  7.613948E+01  2.107748E-07 -2.213021E-09
  7.809241E+01  2.115706E-07 -2.213021E-09
  7.922695E+01  2.121338E-07 -2.213021E-09
  8.088642E+01  2.137512E-07 -2.213020E-09
  8.183521E+01  2.148425E-07 -2.213020E-09
  8.323284E+01  2.172037E-07 -2.213020E-09
  8.448884E+01  2.199797E-07 -2.213019E-09
  8.538924E+01  2.225150E-07 -2.213018E-09
  8.643414E+01  2.259404E-07 -2.213016E-09
  8.699920E+01  2.282048E-07 -2.213015E-09
  8.786171E+01  2.322502E-07 -2.213013E-09
  8.862775E+01  2.366524E-07 -2.213010E-09
  8.930623E+01  2.414028E-07 -2.213005E-09
  8.990545E+01  2.464944E-07 -2.212999E-09
  9.066193E+01  2.540269E-07 -2.212986E-09
  9.110503E+01  2.614771E-07 -2.212973E-09
  9.182781E+01  2.726021E-07 -2.212937E-09
  9.231374E+01  2.886004E-07 -2.212871E-09
  9.292147E+01  3.099668E-07 -2.212698E-09
  9.335809E+01  3.719250E-07 -2.211454E-09
