  3.013252E+01  1.766820E-06 -2.213021E-09
  4.153635E+01  4.529623E-06 -2.202671E-09
  4.532705E+01  9.888807E-06  8.733983E-09
  4.670967E+01  1.875785E-05  5.381270E-07
  4.728050E+01  3.202502E-05  6.084468E-06
  4.754429E+01  5.054434E-05  3.047215E-05
  4.767940E+01  7.508773E-05  9.396671E-05
  4.775599E+01  1.062978E-04  2.130212E-04
  4.780440E+01  1.447102E-04  3.937733E-04
  4.783877E+01  1.908522E-04  6.328163E-04
  4.786613E+01  2.453586E-04  9.214830E-04
  4.789012E+01  3.090479E-04  1.249887E-03
  4.791270E+01  3.829365E-04  1.609337E-03
  4.793496E+01  4.682013E-04  1.993265E-03
  4.795753E+01  5.661167E-04  2.397254E-03
  4.798078E+01  6.779868E-04  2.818667E-03
  4.800494E+01  8.050884E-04  3.256164E-03
  4.803015E+01  9.486321E-04  3.709281E-03
  4.805655E+01  1.109741E-03  4.178097E-03
  4.840131E+01  3.876973E-03  9.834980E-03
  4.892657E+01  9.205272E-03  1.747007E-02
  4.966611E+01  1.763499E-02  2.714696E-02
  5.064731E+01  2.953464E-02  3.880695E-02
  5.189064E+01  4.502222E-02  5.235598E-02
  5.340702E+01  6.394153E-02  6.768217E-02
  5.519748E+01  8.589085E-02  8.465847E-02
  5.725422E+01  1.102904E-01  1.031423E-01
  5.956236E+01  1.364685E-01  1.229743E-01
  6.210210E+01  1.637447E-01  1.439776E-01
  6.485082E+01  1.914949E-01  1.659584E-01
  6.778498E+01  2.191904E-01  1.887092E-01
  7.088141E+01  2.464137E-01  2.120141E-01
  7.411826E+01  2.728563E-01  2.356564E-01
  7.747541E+01  2.983063E-01  2.594262E-01
  8.093464E+01  3.226314E-01  2.831275E-01
  8.447958E+01  3.457612E-01  3.065840E-01
  8.809550E+01  3.676712E-01  3.296429E-01
  1.257631E+02  5.280075E-01  5.213197E-01
  1.613168E+02  6.175682E-01  6.407546E-01
  1.912666E+02  6.710804E-01  7.142140E-01
  2.146662E+02  7.049445E-01  7.618656E-01
  2.317101E+02  7.270918E-01  7.944051E-01
  2.430593E+02  7.417005E-01  8.175292E-01
  2.495421E+02  7.511587E-01  8.344653E-01
  2.520137E+02  7.569309E-01  8.471599E-01
  2.512846E+02  7.599708E-01  8.568519E-01
  2.480837E+02  7.609318E-01  8.643650E-01
  2.430410E+02  7.602819E-01  8.702671E-01
  2.366846E+02  7.583683E-01  8.749613E-01
  2.294441E+02  7.554570E-01  8.787412E-01
  2.216611E+02  7.517567E-01  8.818242E-01
  2.136002E+02  7.474349E-01  8.843747E-01
  2.054620E+02  7.426277E-01  8.865180E-01
  1.973943E+02  7.374477E-01  8.883509E-01
  1.895030E+02  7.319883E-01  8.899487E-01
  1.276633E+02  6.743225E-01  9.012800E-01
  9.253402E+01  6.271645E-01  9.122390E-01
  7.178125E+01  5.940577E-01  9.233478E-01
  5.843868E+01  5.715907E-01  9.332667E-01
  4.922230E+01  5.563143E-01  9.414910E-01
  4.249626E+01  5.457933E-01  9.480795E-01
  3.737768E+01  5.384397E-01  9.532901E-01
  3.335389E+01  5.332312E-01  9.574045E-01
  3.010837E+01  5.295027E-01  9.606673E-01
  2.743560E+01  5.268138E-01  9.632733E-01
  2.519647E+01  5.248673E-01  9.653724E-01
  2.329349E+01  5.234586E-01  9.670784E-01
  2.165635E+01  5.224445E-01  9.684773E-01
  2.023306E+01  5.217230E-01  9.696344E-01
  1.898434E+01  5.212204E-01  9.705995E-01
  1.787999E+01  5.208828E-01  9.714108E-01
  1.689639E+01  5.206704E-01  9.720978E-01
  1.601480E+01  5.205531E-01  9.726837E-01
  1.051348E+01  5.215061E-01  9.756389E-01
  7.818401E+00  5.230893E-01  9.766212E-01
  6.220352E+00  5.243608E-01  9.770607E-01
  5.163281E+00  5.253167E-01  9.772911E-01
  4.412121E+00  5.260373E-01  9.774200E-01
  3.849841E+00  5.265889E-01  9.774932E-01
  3.411034E+00  5.270181E-01  9.775346E-01
  3.056058E+00  5.273565E-01  9.775573E-01
  2.759669E+00  5.276262E-01  9.775681E-01
  2.505418E+00  5.278430E-01  9.775700E-01
  2.282509E+00  5.280185E-01  9.775645E-01
  2.083849E+00  5.281617E-01  9.775523E-01
  1.904760E+00  5.282792E-01  9.775343E-01
  1.742112E+00  5.283764E-01  9.775111E-01
  1.593751E+00  5.284574E-01  9.774838E-01
  1.458122E+00  5.285254E-01  9.774532E-01
  1.334032E+00  5.285828E-01  9.774201E-01
  1.220505E+00  5.286317E-01  9.773853E-01
  5.096605E-01  5.288769E-01  9.770317E-01
  2.281273E-01  5.289592E-01  9.767591E-01
  1.112503E-01  5.289970E-01  9.765651E-01
  5.866234E-02  5.290179E-01  9.764239E-01
  3.305319E-02  5.290308E-01  9.763177E-01
  1.968540E-02  5.290395E-01  9.762353E-01
  1.228160E-02  5.290458E-01  9.761697E-01
  7.969191E-03  5.290504E-01  9.761163E-01
  5.347044E-03  5.290540E-01  9.760720E-01
  3.692601E-03  5.290568E-01  9.760347E-01
  2.614733E-03  5.290591E-01  9.760029E-01
  1.892559E-03  5.290610E-01  9.759754E-01
  1.396627E-03  5.290626E-01  9.759515E-01
  1.048537E-03  5.290639E-01  9.759304E-01
  7.994085E-04  5.290651E-01  9.759117E-01
  6.179632E-04  5.290661E-01  9.758951E-01
  4.837129E-04  5.290669E-01  9.758801E-01
  3.829525E-04  5.290677E-01  9.758667E-01
