  8.496686E+01  6.216227E-07 -2.212996E-09
  8.496686E+01  6.216227E-07 -2.212996E-09
  8.496686E+01  6.216227E-07 -2.212996E-09
  8.496686E+01  6.216227E-07 -2.212996E-09
  8.496686E+01  6.216227E-07 -2.212996E-09
  8.496686E+01  6.216227E-07 -2.212996E-09
  8.496686E+01  6.216227E-07 -2.212996E-09
  8.496686E+01  6.216227E-07 -2.212996E-09
  8.496686E+01  6.216227E-07 -2.212996E-09
  8.496686E+01  6.216227E-07 -2.212996E-09
  8.496686E+01  6.216227E-07 -2.212996E-09
  8.496686E+01  6.216227E-07 -2.212996E-09
  8.703881E+01  6.138096E-07 -2.212991E-09
  8.703881E+01  6.138096E-07 -2.212991E-09
  9.278717E+01  5.900656E-07 -2.212975E-09
  1.064324E+02  5.409244E-07 -2.212898E-09
  1.202398E+02  5.039857E-07 -2.212591E-09
  1.236201E+02  4.964808E-07 -2.212417E-09
  1.255920E+02  4.917228E-07 -2.212298E-09
  1.284581E+02  4.865994E-07 -2.212020E-09
  1.301029E+02  4.833493E-07 -2.211830E-09
  1.325063E+02  4.802822E-07 -2.211392E-09
  1.346586E+02  4.783146E-07 -2.210812E-09
  1.361806E+02  4.785711E-07 -2.210130E-09
  1.379578E+02  4.782452E-07 -2.209156E-09
  1.389211E+02  4.780645E-07 -2.208502E-09
  1.403737E+02  4.792529E-07 -2.207042E-09
  1.416550E+02  4.812762E-07 -2.205163E-09
  1.427809E+02  4.840926E-07 -2.202759E-09
  1.437664E+02  4.876657E-07 -2.199704E-09
  1.449940E+02  4.939857E-07 -2.193813E-09
  1.457029E+02  5.002381E-07 -2.187805E-09
  1.468385E+02  5.116113E-07 -2.173524E-09
  1.475590E+02  5.284334E-07 -2.149073E-09
  1.484381E+02  5.533828E-07 -2.093679E-09
  1.488480E+02  6.307160E-07 -1.779373E-09
