  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
  1.759940E+01  3.026435E-05 -2.072237E-09
