  2.025130E+01  7.513110E-07 -2.213022E-09
  2.183383E+01  7.190019E-07 -2.213021E-09
  2.333497E+01  6.948304E-07 -2.213021E-09
  2.479495E+01  6.775150E-07 -2.213022E-09
  2.614031E+01  6.649320E-07 -2.213021E-09
  2.741100E+01  6.566331E-07 -2.213021E-09
  2.865201E+01  6.523304E-07 -2.213021E-09
  2.978379E+01  6.507105E-07 -2.213021E-09
  3.085068E+01  6.517754E-07 -2.213021E-09
  3.190000E+01  6.555805E-07 -2.213021E-09
  3.284782E+01  6.611297E-07 -2.213021E-09
  3.394894E+01  6.706000E-07 -2.213021E-09
  3.493199E+01  6.821986E-07 -2.213021E-09
  3.575165E+01  6.940359E-07 -2.213021E-09
  3.661338E+01  7.096861E-07 -2.213021E-09
  3.786420E+01  7.374235E-07 -2.213021E-09
  3.930305E+01  7.804748E-07 -2.213021E-09
  3.964458E+01  7.924185E-07 -2.213021E-09
  3.992979E+01  8.044096E-07 -2.213021E-09
  4.024984E+01  8.171900E-07 -2.213021E-09
  4.055972E+01  8.303822E-07 -2.213021E-09
  4.094272E+01  8.484779E-07 -2.213021E-09
  4.130924E+01  8.672872E-07 -2.213021E-09
  4.177896E+01  8.920855E-07 -2.213021E-09
  4.218093E+01  9.175873E-07 -2.213021E-09
  4.262628E+01  9.495360E-07 -2.213021E-09
  4.308693E+01  9.834393E-07 -2.213022E-09
  4.357582E+01  1.024816E-06 -2.213021E-09
  4.408127E+01  1.074556E-06 -2.213021E-09
  4.467907E+01  1.140817E-06 -2.213021E-09
  4.526031E+01  1.218565E-06 -2.213021E-09
  4.595614E+01  1.333063E-06 -2.213022E-09
  4.670524E+01  1.492427E-06 -2.213021E-09
  4.743378E+01  1.697689E-06 -2.213021E-09
  4.833646E+01  2.082902E-06 -2.213019E-09
  4.938292E+01  2.843819E-06 -2.212964E-09
