  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  0.000000E+00  0.000000E+00  0.000000E+00
  1.101176-205  5.850939E-01  9.611458E-01
  6.743868-152  5.850939E-01  9.611458E-01
  1.031228-119  5.850939E-01  9.611458E-01
  2.578455E-98  5.850939E-01  9.611458E-01
  4.509046E-83  5.850939E-01  9.611458E-01
  1.135033E-71  5.850939E-01  9.611458E-01
  7.910381E-63  5.850939E-01  9.611458E-01
  8.982788E-56  5.850939E-01  9.611458E-01
  5.129080E-50  5.850939E-01  9.611458E-01
  3.119256E-45  5.850939E-01  9.611458E-01
  3.395529E-41  5.850939E-01  9.611458E-01
  9.583410E-38  5.850939E-01  9.611458E-01
  9.199655E-35  5.850939E-01  9.611458E-01
  3.681272E-32  5.850939E-01  9.611458E-01
  7.172806E-30  5.850939E-01  9.611458E-01
  7.678696E-28  5.850939E-01  9.611458E-01
  4.967800E-26  5.850939E-01  9.611458E-01
  2.095942E-24  5.850939E-01  9.611458E-01
  2.981103E-14  5.850939E-01  9.611458E-01
  2.531066E-09  5.850939E-01  9.611458E-01
  1.874443E-06  5.850939E-01  9.611458E-01
  1.341590E-04  5.850939E-01  9.611458E-01
  2.575636E-03  5.850939E-01  9.611458E-01
  2.198900E-02  5.850939E-01  9.611458E-01
  1.102493E-01  5.850939E-01  9.611458E-01
  3.829745E-01  5.850939E-01  9.611458E-01
  1.022866E+00  5.850939E-01  9.611458E-01
  2.249993E+00  5.850939E-01  9.611458E-01
  4.272909E+00  5.850939E-01  9.611458E-01
  7.243024E+00  5.850939E-01  9.611458E-01
  1.122735E+01  5.850939E-01  9.611458E-01
  1.620304E+01  5.850939E-01  9.611458E-01
  2.206894E+01  5.850939E-01  9.611458E-01
  2.866664E+01  5.850939E-01  9.611458E-01
  3.580410E+01  5.850939E-01  9.611458E-01
  4.327727E+01  5.850938E-01  9.611458E-01
  1.041832E+02  5.850803E-01  9.611486E-01
  1.155543E+02  5.849288E-01  9.611802E-01
  1.018480E+02  5.843613E-01  9.612997E-01
  8.392765E+01  5.831455E-01  9.615615E-01
  6.861742E+01  5.812512E-01  9.619832E-01
  5.688827E+01  5.788275E-01  9.625433E-01
  4.813051E+01  5.760987E-01  9.631970E-01
  4.155428E+01  5.732744E-01  9.638945E-01
  3.652625E+01  5.705089E-01  9.645942E-01
  3.259603E+01  5.678964E-01  9.652670E-01
  2.945465E+01  5.654839E-01  9.658959E-01
  2.689113E+01  5.632865E-01  9.664727E-01
  2.475997E+01  5.613003E-01  9.669956E-01
  2.295921E+01  5.595116E-01  9.674660E-01
  2.141603E+01  5.579023E-01  9.678876E-01
  2.007738E+01  5.564532E-01  9.682645E-01
  1.890388E+01  5.551458E-01  9.686016E-01
  1.786571E+01  5.539633E-01  9.689032E-01
  1.160246E+01  5.464515E-01  9.707291E-01
  8.614344E+00  5.426976E-01  9.717829E-01
  6.852319E+00  5.404074E-01  9.729191E-01
  5.688523E+00  5.388377E-01  9.743176E-01
  4.862261E+00  5.376802E-01  9.759177E-01
  4.245273E+00  5.367832E-01  9.776043E-01
  3.767010E+00  5.360630E-01  9.792790E-01
  3.385435E+00  5.354690E-01  9.808758E-01
  3.073936E+00  5.349689E-01  9.823575E-01
  2.814844E+00  5.345409E-01  9.837076E-01
  2.595971E+00  5.341696E-01  9.849226E-01
  2.408632E+00  5.338439E-01  9.860069E-01
  2.246476E+00  5.335556E-01  9.869695E-01
  2.104748E+00  5.332984E-01  9.878212E-01
  1.979822E+00  5.330676E-01  9.885738E-01
  1.868878E+00  5.328592E-01  9.892385E-01
  1.769696E+00  5.326702E-01  9.898261E-01
  1.680502E+00  5.324981E-01  9.903461E-01
  1.117243E+00  5.313764E-01  9.932792E-01
  8.367547E-01  5.308268E-01  9.943893E-01
  6.685616E-01  5.305262E-01  9.949069E-01
  5.555860E-01  5.303494E-01  9.951840E-01
  4.731294E-01  5.302397E-01  9.953466E-01
  4.089965E-01  5.301686E-01  9.954486E-01
  3.567730E-01  5.301209E-01  9.955158E-01
  3.129404E-01  5.300878E-01  9.955620E-01
  2.754674E-01  5.300641E-01  9.955949E-01
  2.430923E-01  5.300467E-01  9.956190E-01
  2.149588E-01  5.300336E-01  9.956372E-01
  1.904326E-01  5.300235E-01  9.956512E-01
  1.690106E-01  5.300156E-01  9.956622E-01
  1.502750E-01  5.300093E-01  9.956710E-01
  1.338699E-01  5.300042E-01  9.956782E-01
  1.194885E-01  5.300000E-01  9.956841E-01
  1.068651E-01  5.299965E-01  9.956890E-01
  9.576906E-02  5.299935E-01  9.956932E-01
