  2.527371E+01  1.727245E-08 -2.213021E-09
  3.614538E+01  4.428748E-08 -2.213021E-09
  4.048119E+01  9.668571E-08 -2.213021E-09
  4.256103E+01  1.834090E-07 -2.213021E-09
  4.379070E+01  3.131853E-07 -2.213021E-09
  4.464556E+01  4.946437E-07 -2.213021E-09
  4.530774E+01  7.363774E-07 -2.213020E-09
  4.585672E+01  1.046969E-06 -2.212938E-09
  4.633156E+01  1.434999E-06 -2.210426E-09
  4.675362E+01  1.909049E-06 -2.172121E-09
  4.713571E+01  2.477702E-06 -1.825249E-09
  4.748610E+01  3.149543E-06  2.848282E-10
  4.781053E+01  3.933155E-06  9.704787E-09
  4.811313E+01  4.837119E-06  4.263756E-08
  4.839704E+01  5.870003E-06  1.372985E-07
  4.866470E+01  7.040360E-06  3.694576E-07
  4.891805E+01  8.356692E-06  8.694105E-07
  4.915872E+01  9.827429E-06  1.836279E-06
  4.938801E+01  1.146090E-05  3.545710E-06
  5.124025E+01  3.845585E-05  1.539896E-04
  5.260741E+01  9.024995E-05  7.324674E-04
  5.370987E+01  1.763559E-04  1.666049E-03
  5.464765E+01  3.069839E-04  2.798519E-03
  5.547319E+01  4.902445E-04  4.070529E-03
  5.621690E+01  7.327680E-04  5.476999E-03
  5.689825E+01  1.041138E-03  7.026750E-03
  5.753087E+01  1.422365E-03  8.728643E-03
  5.812491E+01  1.883714E-03  1.058884E-02
  5.868826E+01  2.432427E-03  1.261102E-02
  5.922719E+01  3.075541E-03  1.479708E-02
  5.974681E+01  3.819806E-03  1.714770E-02
  6.025133E+01  4.671642E-03  1.966269E-02
  6.074427E+01  5.637111E-03  2.234125E-02
  6.122860E+01  6.721878E-03  2.518218E-02
  6.170687E+01  7.931157E-03  2.818391E-02
  6.218125E+01  9.269669E-03  3.134468E-02
  6.265361E+01  1.074158E-02  3.466247E-02
  6.753227E+01  3.324655E-02  7.592989E-02
  7.306278E+01  6.885693E-02  1.296329E-01
  7.927318E+01  1.128698E-01  1.914474E-01
  8.595291E+01  1.599254E-01  2.561902E-01
  9.287348E+01  2.062585E-01  3.192464E-01
  9.984209E+01  2.498059E-01  3.776248E-01
  1.067041E+02  2.896589E-01  4.299844E-01
  1.133387E+02  3.255773E-01  4.761198E-01
  1.196553E+02  3.576745E-01  5.164307E-01
  1.255895E+02  3.862315E-01  5.515616E-01
  1.310990E+02  4.115921E-01  5.822036E-01
  1.361595E+02  4.341073E-01  6.090037E-01
  1.407603E+02  4.541078E-01  6.325306E-01
  1.449012E+02  4.718927E-01  6.532691E-01
  1.485899E+02  4.877264E-01  6.716269E-01
  1.518395E+02  5.018394E-01  6.879445E-01
  1.546670E+02  5.144320E-01  7.025062E-01
  1.570921E+02  5.256774E-01  7.155498E-01
  1.640397E+02  5.891678E-01  7.945054E-01
  1.530277E+02  6.063432E-01  8.292458E-01
  1.366529E+02  6.049854E-01  8.480661E-01
  1.204568E+02  5.961370E-01  8.603644E-01
  1.062558E+02  5.848029E-01  8.697749E-01
  9.433127E+01  5.733247E-01  8.777816E-01
  8.444694E+01  5.627461E-01  8.849830E-01
  7.625011E+01  5.534582E-01  8.916047E-01
  6.940863E+01  5.455294E-01  8.977221E-01
  6.364698E+01  5.388782E-01  9.033582E-01
  5.874723E+01  5.333632E-01  9.085247E-01
  5.454002E+01  5.288281E-01  9.132360E-01
  5.089416E+01  5.251233E-01  9.175135E-01
  4.770771E+01  5.221148E-01  9.213842E-01
  4.490089E+01  5.196866E-01  9.248788E-01
  4.241076E+01  5.177404E-01  9.280295E-01
  4.018717E+01  5.161941E-01  9.308684E-01
  3.818982E+01  5.149792E-01  9.334264E-01
  2.562743E+01  5.123110E-01  9.487757E-01
  1.938869E+01  5.151381E-01  9.550450E-01
  1.564632E+01  5.184138E-01  9.580689E-01
  1.314564E+01  5.212646E-01  9.597325E-01
  1.135346E+01  5.236101E-01  9.607423E-01
  1.000425E+01  5.255234E-01  9.614026E-01
  8.950759E+00  5.270926E-01  9.618600E-01
  8.104674E+00  5.283923E-01  9.621915E-01
  7.409757E+00  5.294804E-01  9.624410E-01
  6.828485E+00  5.304010E-01  9.626345E-01
  6.334843E+00  5.311877E-01  9.627882E-01
  5.910225E+00  5.318661E-01  9.629129E-01
  5.540964E+00  5.324558E-01  9.630154E-01
  5.216791E+00  5.329724E-01  9.631007E-01
  4.929840E+00  5.334279E-01  9.631721E-01
  4.673984E+00  5.338319E-01  9.632323E-01
  4.444371E+00  5.341924E-01  9.632829E-01
  4.237116E+00  5.345156E-01  9.633255E-01
  2.905216E+00  5.365086E-01  9.634816E-01
  2.204800E+00  5.374543E-01  9.633921E-01
  1.740268E+00  5.380438E-01  9.631284E-01
  1.390945E+00  5.385130E-01  9.626863E-01
  1.115792E+00  5.389466E-01  9.620976E-01
  8.969001E-01  5.393713E-01  9.614087E-01
  7.229104E-01  5.397924E-01  9.606610E-01
  5.848697E-01  5.402079E-01  9.598863E-01
  4.753784E-01  5.406140E-01  9.591075E-01
  3.883914E-01  5.410071E-01  9.583401E-01
  3.190684E-01  5.413849E-01  9.575945E-01
  2.635930E-01  5.417455E-01  9.568770E-01
  2.189856E-01  5.420882E-01  9.561913E-01
  1.829308E-01  5.424129E-01  9.555390E-01
  1.536321E-01  5.427197E-01  9.549205E-01
  1.296945E-01  5.430092E-01  9.543354E-01
  1.100318E-01  5.432822E-01  9.537825E-01
  9.379550E-02  5.435394E-01  9.532605E-01
