  1.375559E+02  9.999947E-01  5.542584E-02
  4.478681E+02  9.999977E-01  1.160178E-01
  9.548498E+02  9.999988E-01  1.920350E-01
  1.627466E+03  9.999992E-01  2.732504E-01
  2.424193E+03  9.999995E-01  3.505554E-01
  3.306572E+03  9.999996E-01  4.188525E-01
  4.240690E+03  9.999997E-01  4.768002E-01
  5.197494E+03  9.999997E-01  5.251102E-01
  6.153086E+03  9.999997E-01  5.652129E-01
  7.088597E+03  9.999998E-01  5.985897E-01
  7.989666E+03  9.999998E-01  6.265292E-01
  8.845742E+03  9.999998E-01  6.500769E-01
  9.649393E+03  9.999998E-01  6.700585E-01
  1.039568E+04  9.999998E-01  6.871207E-01
  1.108167E+04  9.999998E-01  7.017708E-01
  1.170599E+04  9.999998E-01  7.144094E-01
  1.226850E+04  9.999998E-01  7.253558E-01
  1.277007E+04  9.999999E-01  7.348670E-01
  1.321230E+04  9.999999E-01  7.431519E-01
  1.498510E+04  9.999999E-01  7.854930E-01
  1.400368E+04  9.999998E-01  7.944025E-01
  1.225536E+04  9.999998E-01  7.926429E-01
  1.054100E+04  9.999998E-01  7.878660E-01
  9.081397E+03  9.999998E-01  7.830280E-01
  7.892348E+03  9.999997E-01  7.792268E-01
  6.933314E+03  9.999997E-01  7.767498E-01
  6.156827E+03  9.999996E-01  7.755348E-01
  5.522158E+03  9.999996E-01  7.753875E-01
  4.997418E+03  9.999995E-01  7.760836E-01
  4.558417E+03  9.999995E-01  7.774139E-01
  4.186945E+03  9.999994E-01  7.792007E-01
  3.869265E+03  9.999994E-01  7.813010E-01
  3.594927E+03  9.999994E-01  7.836037E-01
  3.355909E+03  9.999993E-01  7.860243E-01
  3.145981E+03  9.999993E-01  7.885002E-01
  2.960252E+03  9.999992E-01  7.909856E-01
  2.794844E+03  9.999992E-01  7.934477E-01
  1.787466E+03  9.999988E-01  8.142229E-01
  1.310653E+03  9.999984E-01  8.279514E-01
  1.033496E+03  9.999980E-01  8.371624E-01
  8.525970E+02  9.999976E-01  8.436750E-01
  7.253456E+02  9.999972E-01  8.485214E-01
  6.310086E+02  9.999969E-01  8.522921E-01
  5.583023E+02  9.999965E-01  8.553347E-01
  5.005648E+02  9.999961E-01  8.578605E-01
  4.536123E+02  9.999957E-01  8.600035E-01
  4.146854E+02  9.999954E-01  8.618519E-01
  3.818912E+02  9.999950E-01  8.634669E-01
  3.538880E+02  9.999946E-01  8.648924E-01
  3.296985E+02  9.999943E-01  8.661612E-01
  3.085938E+02  9.999939E-01  8.672984E-01
  2.900189E+02  9.999936E-01  8.683235E-01
  2.735441E+02  9.999932E-01  8.692520E-01
  2.588307E+02  9.999929E-01  8.700964E-01
  2.456085E+02  9.999925E-01  8.708670E-01
  1.617049E+02  9.999890E-01  8.758579E-01
  1.176186E+02  9.999860E-01  8.780774E-01
  8.859542E+01  9.999836E-01  8.790050E-01
  6.768930E+01  9.999818E-01  8.793253E-01
  5.220042E+01  9.999805E-01  8.793685E-01
  4.061483E+01  9.999795E-01  8.792889E-01
  3.189466E+01  9.999787E-01  8.791584E-01
  2.528634E+01  9.999781E-01  8.790107E-01
  2.023874E+01  9.999776E-01  8.788617E-01
  1.634976E+01  9.999772E-01  8.787186E-01
  1.332633E+01  9.999769E-01  8.785843E-01
  1.095442E+01  9.999766E-01  8.784598E-01
  9.076984E+00  9.999763E-01  8.783452E-01
  7.578080E+00  9.999761E-01  8.782398E-01
  6.371469E+00  9.999759E-01  8.781429E-01
  5.392486E+00  9.999758E-01  8.780539E-01
  4.592248E+00  9.999756E-01  8.779719E-01
  3.933493E+00  9.999755E-01  8.778964E-01
  1.074725E+00  9.999747E-01  8.773798E-01
  4.013435E-01  9.999744E-01  8.770989E-01
  1.817740E-01  9.999741E-01  8.769237E-01
  9.377836E-02  9.999740E-01  8.768043E-01
  5.312925E-02  9.999739E-01  8.767179E-01
  3.229830E-02  9.999738E-01  8.766524E-01
  2.074429E-02  9.999738E-01  8.766011E-01
  1.392356E-02  9.999737E-01  8.765598E-01
  9.688953E-03  9.999737E-01  8.765259E-01
  6.948300E-03  9.999736E-01  8.764975E-01
  5.111550E-03  9.999736E-01  8.764734E-01
  3.843466E-03  9.999736E-01  8.764527E-01
  2.945290E-03  9.999736E-01  8.764347E-01
  2.294781E-03  9.999736E-01  8.764190E-01
  1.814332E-03  9.999736E-01  8.764051E-01
  1.453281E-03  9.999735E-01  8.763927E-01
  1.177729E-03  9.999735E-01  8.763816E-01
  9.644924E-04  9.999735E-01  8.763716E-01
  1.971948E-04  9.999734E-01  8.763079E-01
  6.347966E-05  9.999734E-01  8.762760E-01
  2.627213E-05  9.999734E-01  8.762568E-01
  1.275771E-05  9.999734E-01  8.762439E-01
  6.920394E-06  9.999734E-01  8.762347E-01
  4.071670E-06  9.999734E-01  8.762279E-01
  2.549262E-06  9.999734E-01  8.762225E-01
  1.676434E-06  9.999734E-01  8.762182E-01
  1.147190E-06  9.999734E-01  8.762147E-01
  8.112684E-07  9.999733E-01  8.762118E-01
  5.897858E-07  9.999733E-01  8.762093E-01
  4.389866E-07  9.999733E-01  8.762072E-01
  3.334478E-07  9.999733E-01  8.762053E-01
  2.578036E-07  9.999733E-01  8.762037E-01
  2.024440E-07  9.999733E-01  8.762023E-01
  1.611779E-07  9.999733E-01  8.762010E-01
  1.299107E-07  9.999733E-01  8.761999E-01
  1.058709E-07  9.999733E-01  8.761989E-01
